epoch,year,month,day,hour,minute,open,high,low,close,volume
1757339100,2025,9,8,13,45,646.4415,646.4864,646.0326,646.0595,340128
1757338800,2025,9,8,13,40,646.5063,646.5113,646.2869,646.4365,291678
1757338500,2025,9,8,13,35,646.7058,646.7687,646.4565,646.5013,282631
1757338200,2025,9,8,13,30,646.7057,646.8952,646.6759,646.7058,247400
1757337900,2025,9,8,13,25,646.8952,646.975,646.5861,646.6958,376671
1757337600,2025,9,8,13,20,646.6855,646.9152,646.5962,646.8952,306927
1757337300,2025,9,8,13,15,646.267,646.6858,646.2271,646.6858,316665
1757337000,2025,9,8,13,10,646.277,646.4714,646.257,646.257,308157
1757336700,2025,9,8,13,5,646.4116,646.4963,646.2071,646.2869,353137
1757336400,2025,9,8,13,0,646.7756,646.8254,646.3717,646.4066,463462
1757336100,2025,9,8,12,55,646.8404,646.9052,646.5163,646.7756,364649
1757335800,2025,9,8,12,50,646.3567,646.8454,646.3418,646.8454,380280
1757335500,2025,9,8,12,45,646.5672,646.5761,646.1772,646.3468,327419
1757335200,2025,9,8,12,40,646.3667,646.7753,646.257,646.5761,503720
1757334900,2025,9,8,12,35,646.4664,646.5362,645.9977,646.3667,523697
1757334600,2025,9,8,12,30,646.8454,647.0199,646.3667,646.4764,531845
1757334300,2025,9,8,12,25,646.7157,646.8753,646.6161,646.8454,454320
1757334000,2025,9,8,12,20,646.8155,646.9002,646.5961,646.7108,475785
1757333700,2025,9,8,12,15,646.9651,647.0049,646.631,646.7955,506161
1757333400,2025,9,8,12,10,646.975,647.1944,646.9401,646.977,437955
1757333100,2025,9,8,12,5,647.3291,647.3889,646.9152,646.975,383365
1757332800,2025,9,8,12,0,647.5933,647.6133,647.1645,647.334,441424
1757332500,2025,9,8,11,55,647.3839,647.6731,647.3839,647.5933,467706
1757332200,2025,9,8,11,50,647.0748,647.4437,646.9102,647.3989,505050
1757331900,2025,9,8,11,45,647.3739,647.4238,646.7157,647.0698,799445
1757331600,2025,9,8,11,40,647.5235,647.5634,647.3739,647.3789,462568
1757331300,2025,9,8,11,35,647.703,647.7928,647.4387,647.5335,498106
1757331000,2025,9,8,11,30,648.0022,648.0521,647.6451,647.6831,606484
1757330700,2025,9,8,11,25,647.5983,648.0221,647.5634,648.0122,502293
1757330400,2025,9,8,11,20,647.4188,647.6681,647.364,647.6033,484351
1757330100,2025,9,8,11,15,647.8925,647.8925,647.354,647.4138,588586
1757329800,2025,9,8,11,10,647.7928,648.0221,647.7878,647.8726,487417
1757329500,2025,9,8,11,5,647.7629,647.8526,647.6731,647.7893,520526
1757329200,2025,9,8,11,0,647.5834,647.8526,647.5534,647.7629,614828
1757328900,2025,9,8,10,55,647.708,647.9773,647.5435,647.5933,582807
1757328600,2025,9,8,10,50,647.5534,647.703,647.4038,647.703,549777
1757328300,2025,9,8,10,45,647.5235,647.703,647.4188,647.6083,552154
1757328000,2025,9,8,10,40,647.3141,647.5933,647.2243,647.4683,705774
1757327700,2025,9,8,10,35,647.0149,647.4837,646.9551,647.3091,575136
1757327400,2025,9,8,10,30,646.97,647.364,646.8753,647.0149,972006
1757327100,2025,9,8,10,25,646.2271,647.1146,646.2171,646.985,949786
1757326800,2025,9,8,10,20,646.1274,646.3767,645.9878,646.2321,1078127
1757326500,2025,9,8,10,15,646.4265,646.5063,645.9678,646.1363,784424
1757326200,2025,9,8,10,10,646.6459,646.8444,646.4166,646.4166,596800
1757325900,2025,9,8,10,5,646.5113,646.9152,646.3318,646.6459,827471
1757325600,2025,9,8,10,0,646.5911,646.5911,646.1473,646.5063,960050
1757325300,2025,9,8,9,55,646.9651,647.1795,646.5462,646.5861,928021
1757325000,2025,9,8,9,50,646.8703,647.0249,646.3867,646.975,1068312
1757324700,2025,9,8,9,45,646.8554,646.9749,646.2712,646.8753,1253762
1757324400,2025,9,8,9,40,646.3069,647.1047,646.3069,646.8653,1116007
1757324100,2025,9,8,9,35,646.8554,647.2742,646.277,646.3168,1331997
1757323800,2025,9,8,9,30,646.8354,647.0748,646.3069,646.8753,1935354
1757087700,2025,9,5,15,55,644.6514,645.4891,644.5517,645.4293,4211328
1757087400,2025,9,5,15,50,645.0005,645.1201,644.3722,644.6465,2192265
1757087100,2025,9,5,15,45,644.9107,645.1999,644.7911,645.0005,1291902
1757086800,2025,9,5,15,40,645.0503,645.19,644.7013,644.9008,979318
1757086500,2025,9,5,15,35,644.9107,645.3994,644.9107,645.0502,1035678
1757086200,2025,9,5,15,30,645.3395,645.3993,644.6116,644.9107,1058012
1757085900,2025,9,5,15,25,645.4792,645.5889,645.2697,645.3296,631855
1757085600,2025,9,5,15,20,645.1351,645.6287,645.0852,645.4792,834765
1757085300,2025,9,5,15,15,644.9207,645.4991,644.9008,645.1351,1114317
1757085000,2025,9,5,15,10,644.9207,644.9805,644.811,644.9107,533719
1757084700,2025,9,5,15,5,644.4719,645.0005,644.4719,644.9206,877919
1757084400,2025,9,5,15,0,644.5118,644.5118,644.1229,644.4769,996291
1757084100,2025,9,5,14,55,644.2326,644.5318,644.073,644.5318,688369
1757083800,2025,9,5,14,50,644.2974,644.5217,644.1129,644.2176,428401
1757083500,2025,9,5,14,45,644.3124,644.442,644.1428,644.3024,325606
1757083200,2025,9,5,14,40,644.2226,644.4021,644.083,644.3017,388825
1757082900,2025,9,5,14,35,644.2108,644.442,644.0082,644.2127,492727
1757082600,2025,9,5,14,30,643.9135,644.5218,643.9135,644.2027,645105
1757082300,2025,9,5,14,25,643.6941,643.9933,643.4747,643.9333,487481
1757082000,2025,9,5,14,20,644.1129,644.2126,643.6741,643.6991,607603
1757081700,2025,9,5,14,15,643.664,644.1827,643.6042,644.1129,710889
1757081400,2025,9,5,14,10,643.2553,643.6642,643.2352,643.6542,455863
1757081100,2025,9,5,14,5,643.2453,643.5644,643.1356,643.2852,473266
1757080800,2025,9,5,14,0,643.375,643.6542,643.1256,643.2603,781660
1757080500,2025,9,5,13,55,643.2852,643.4747,642.986,643.345,526016
1757080200,2025,9,5,13,50,643.2952,643.5345,643.1556,643.2752,341321
1757079900,2025,9,5,13,45,643.4597,643.6741,643.2004,643.2952,560094
1757079600,2025,9,5,13,40,643.8038,643.8935,642.8364,643.4597,1014043
1757079300,2025,9,5,13,35,644.2027,644.2775,643.5744,643.7888,449819
1757079000,2025,9,5,13,30,644.093,644.2825,643.8836,644.2225,442819
1757078700,2025,9,5,13,25,644.6714,644.727,644.0232,644.073,420260
1757078400,2025,9,5,13,20,644.4279,644.7711,644.2924,644.6564,527320
1757078100,2025,9,5,13,15,644.452,644.7312,644.2127,644.442,561445
1757077800,2025,9,5,13,10,644.3722,644.5916,644.1729,644.457,767616
1757077500,2025,9,5,13,5,643.8636,644.3822,643.5944,644.3822,583863
1757077200,2025,9,5,13,0,644.6913,644.6913,643.8536,643.855,461984
1757076900,2025,9,5,12,55,643.9434,644.6913,643.7838,644.6913,485265
1757076600,2025,9,5,12,50,643.7888,644.2077,643.6741,643.9434,514365
1757076300,2025,9,5,12,45,644.3722,644.6116,643.7988,643.8237,677422
1757076000,2025,9,5,12,40,643.6941,644.432,643.6442,644.4221,553755
1757075700,2025,9,5,12,35,643.734,643.9534,643.4547,643.714,489916
1757075400,2025,9,5,12,30,643.9633,644.1927,643.6542,643.724,472919
1757075100,2025,9,5,12,25,644.437,644.4719,643.8536,643.9484,533389
1757074800,2025,9,5,12,20,644.5019,644.6613,643.724,644.442,591383
1757074500,2025,9,5,12,15,644.8808,644.9706,644.1404,644.5019,628159
1757074200,2025,9,5,12,10,644.3124,644.9556,644.2528,644.8708,732648
1757073900,2025,9,5,12,5,643.9534,644.3523,643.5944,644.3074,627921
1757073600,2025,9,5,12,0,643.9035,644.2625,643.5146,643.9434,639472
1757073300,2025,9,5,11,55,644.1528,644.5019,643.5644,643.8935,914687
1757073000,2025,9,5,11,50,644.6215,644.6714,643.8836,644.1528,1379500
1757072700,2025,9,5,11,45,644.9706,644.9706,644.068,644.6215,820011
1757072400,2025,9,5,11,40,644.4819,645.1201,644.4818,644.9706,697023
1757072100,2025,9,5,11,35,644.073,644.8609,644.073,644.4819,735985
1757071800,2025,9,5,11,30,644.432,644.5966,643.8237,644.0631,917972
1757071500,2025,9,5,11,25,643.8935,644.5019,643.5744,644.4271,954776
1757071200,2025,9,5,11,20,643.1855,644.0182,643.0459,643.9234,935750
1757070900,2025,9,5,11,15,643.0957,643.5495,642.8863,643.1855,1023681
1757070600,2025,9,5,11,10,642.2481,643.1655,641.56,643.0957,1172225
1757070300,2025,9,5,11,5,642.4375,642.9461,642.0386,642.278,864207
1757070000,2025,9,5,11,0,642.3777,642.7666,641.9688,642.4625,1478983
1757069700,2025,9,5,10,55,644.0531,644.1977,642.3175,642.3677,1429051
1757069400,2025,9,5,10,50,642.9262,644.068,642.3977,644.0531,1823566
1757069100,2025,9,5,10,45,643.4547,643.4547,642.6669,642.9262,1269326
1757068800,2025,9,5,10,40,643.5744,644.2226,643.1256,643.4149,1489702
1757068500,2025,9,5,10,35,644.3822,644.5217,643.4248,643.5794,1471299
1757068200,2025,9,5,10,30,644.7412,644.8808,644.103,644.3523,1579669
1757067900,2025,9,5,10,25,645.0304,645.4484,644.2725,644.7811,1988329
1757067600,2025,9,5,10,20,645.7285,646.5263,644.8908,644.9656,2130606
1757067300,2025,9,5,10,15,647.1845,647.3041,645.6986,645.7484,1883127
1757067000,2025,9,5,10,10,648.0271,648.1518,647.1545,647.1745,1411802
1757066700,2025,9,5,10,5,648.7102,648.7102,647.8526,648.0371,1440181
1757066400,2025,9,5,10,0,649.2687,649.3036,648.0371,648.7102,1495068
1757066100,2025,9,5,9,55,649.4881,649.508,648.7501,649.2737,1467110
1757065800,2025,9,5,9,50,650.3457,650.3657,649.0693,649.5031,1711650
1757065500,2025,9,5,9,45,650.2659,650.4155,649.3385,650.3407,1657727
1757065200,2025,9,5,9,40,649.877,650.3557,649.7524,650.2659,1193275
1757064900,2025,9,5,9,35,649.8072,650.0466,649.5479,649.8571,1302742
1757064600,2025,9,5,9,30,649.6875,650.3856,649.5978,649.8072,2226353
1757001300,2025,9,4,15,55,646.8952,647.364,646.8155,647.2044,6255875
1757001000,2025,9,4,15,50,646.2271,647.0049,646.1673,646.8952,2580738
1757000700,2025,9,4,15,45,646.4864,646.4864,646.2121,646.2371,1314611
1757000400,2025,9,4,15,40,646.3468,646.5362,646.2993,646.4963,794385
1757000100,2025,9,4,15,35,646.1074,646.3617,646.0875,646.3566,682667
1756999800,2025,9,4,15,30,646.1274,646.1673,646.0276,646.1167,867585
1756999500,2025,9,4,15,25,646.3468,646.3717,646.1124,646.1324,481538
1756999200,2025,9,4,15,20,646.2969,646.4166,646.252,646.3567,557650
1756998900,2025,9,4,15,15,646.3767,646.4266,646.1872,646.3008,629487
1756998600,2025,9,4,15,10,646.0276,646.4664,645.9628,646.3867,926258
1756998300,2025,9,4,15,5,645.9479,646.1173,645.9229,646.0276,708904
1756998000,2025,9,4,15,0,645.8481,645.9878,645.8132,645.9379,549324
1756997700,2025,9,4,14,55,645.7883,645.893,645.7484,645.8481,459510
1756997400,2025,9,4,14,50,645.7684,645.898,645.7384,645.7733,591479
1756997100,2025,9,4,14,45,645.4692,645.7783,645.4642,645.7684,427055
1756996800,2025,9,4,14,40,645.539,645.7085,645.4592,645.4692,296893
1756996500,2025,9,4,14,35,645.6686,645.7085,645.5141,645.539,378851
1756996200,2025,9,4,14,30,645.4492,645.7085,645.2997,645.6636,390158
1756995900,2025,9,4,14,25,645.5689,645.5988,645.4243,645.4492,361347
1756995600,2025,9,4,14,20,645.6487,645.6686,645.5041,645.5689,378921
1756995300,2025,9,4,14,15,645.6437,645.8282,645.6287,645.6387,466269
1756995000,2025,9,4,14,10,645.4891,645.6586,645.4692,645.6437,404823
1756994700,2025,9,4,14,5,645.4692,645.529,645.3794,645.4792,302496
1756994400,2025,9,4,14,0,645.3595,645.5938,645.3495,645.4692,476224
1756994100,2025,9,4,13,55,645.5689,645.5789,645.2817,645.3595,504932
1756993800,2025,9,4,13,50,645.19,645.6806,645.16,645.5689,638124
1756993500,2025,9,4,13,45,645.0503,645.2224,645.0005,645.18,350452
1756993200,2025,9,4,13,40,644.9107,645.1201,644.8908,645.0411,398973
1756992900,2025,9,4,13,35,644.8708,645.0803,644.8211,644.9057,404166
1756992600,2025,9,4,13,30,645.0603,645.1401,644.811,644.8509,577365
1756992300,2025,9,4,13,25,645.0204,645.19,644.9606,645.0796,682993
1756992000,2025,9,4,13,20,644.8808,645.1002,644.8509,645.0055,299124
1756991700,2025,9,4,13,15,644.5617,644.9057,644.5617,644.8808,325033
1756991400,2025,9,4,13,10,644.8351,644.8708,644.5268,644.5667,404830
1756991100,2025,9,4,13,5,644.7312,645.0204,644.6564,644.8309,480851
1756990800,2025,9,4,13,0,644.1728,644.7711,644.1428,644.7312,467258
1756990500,2025,9,4,12,55,644.5617,644.6165,644.1528,644.1658,315974
1756990200,2025,9,4,12,50,644.5717,644.7212,644.3922,644.5567,398063
1756989900,2025,9,4,12,45,644.1927,644.6814,644.1578,644.5717,418006
1756989600,2025,9,4,12,40,644.2525,644.2525,644.0331,644.2087,365961
1756989300,2025,9,4,12,35,644.1877,644.3922,644.1329,644.2372,278980
1756989000,2025,9,4,12,30,644.1628,644.3672,644.103,644.1927,317315
1756988700,2025,9,4,12,25,644.3622,644.462,644.0531,644.1728,444803
1756988400,2025,9,4,12,20,644.6125,644.7312,644.3622,644.3708,361745
1756988100,2025,9,4,12,15,644.6415,644.6963,644.4865,644.6215,363203
1756987800,2025,9,4,12,10,644.7113,644.7811,644.5916,644.6315,373305
1756987500,2025,9,4,12,5,644.5368,644.7312,644.4352,644.7262,365853
1756987200,2025,9,4,12,0,644.3971,644.6092,644.3622,644.5318,400924
1756986900,2025,9,4,11,55,644.6814,644.811,644.3922,644.3971,738978
1756986600,2025,9,4,11,50,644.462,644.7013,644.3622,644.6913,499074
1756986300,2025,9,4,11,45,644.2675,644.5218,644.2052,644.452,380477
1756986000,2025,9,4,11,40,644.2027,644.5318,644.1379,644.2743,387723
1756985700,2025,9,4,11,35,644.3423,644.3672,644.0431,644.1928,482679
1756985400,2025,9,4,11,30,644.442,644.4819,644.1335,644.3423,502272
1756985100,2025,9,4,11,25,644.2625,644.6564,644.225,644.4328,753931
1756984800,2025,9,4,11,20,644.2226,644.4719,644.093,644.2625,620229
1756984500,2025,9,4,11,15,643.739,644.2724,643.734,644.2326,750057
1756984200,2025,9,4,11,10,644.0331,644.088,643.5345,643.739,655791
1756983900,2025,9,4,11,5,643.8636,644.103,643.8287,644.0431,587590
1756983600,2025,9,4,11,0,643.8636,644.103,643.8088,643.8536,683907
1756983300,2025,9,4,10,55,643.7838,643.8935,643.5245,643.8686,379844
1756983000,2025,9,4,10,50,643.9334,643.9534,643.5146,643.7938,596074
1756982700,2025,9,4,10,45,643.5844,643.9633,643.4847,643.9434,592061
1756982400,2025,9,4,10,40,643.8237,643.9185,643.4597,643.5744,741559
1756982100,2025,9,4,10,35,643.3949,644.0032,643.2154,643.8237,1164789
1756981800,2025,9,4,10,30,643.0957,643.5944,643.0658,643.3949,967075
1756981500,2025,9,4,10,25,642.996,643.3351,642.7966,643.1057,915238
1756981200,2025,9,4,10,20,642.3478,643.0359,642.3378,643.016,818979
1756980900,2025,9,4,10,15,642.1483,642.4575,641.7395,642.3478,1029647
1756980600,2025,9,4,10,10,642.1184,642.7268,642.0187,642.1284,1070538
1756980300,2025,9,4,10,5,642.3079,642.4647,642.0287,642.1085,1051771
1756980000,2025,9,4,10,0,643.0259,643.2438,642.2281,642.288,1117190
1756979700,2025,9,4,9,55,643.0858,643.375,642.8963,643.0758,570224
1756979400,2025,9,4,9,50,643.1456,643.3799,642.9461,643.0858,822027
1756979100,2025,9,4,9,45,643.2653,643.4946,642.7068,643.1157,1410899
1756978800,2025,9,4,9,40,642.9661,643.3799,642.8464,643.2752,905235
1756978500,2025,9,4,9,35,643.1356,643.5245,642.7866,642.9661,1358398
1756978200,2025,9,4,9,30,642.647,643.1655,642.4176,643.1362,1243019
