epoch,year,month,day,hour,minute,open,high,low,close
1691076900,2023,8,3,15,35,189.1688,189.2479,188.971,189.0798
1691076600,2023,8,3,15,30,189.0685,189.2645,189.0501,189.1688
1691076300,2023,8,3,15,25,189.1224,189.2875,189.0204,189.0699
1691076000,2023,8,3,15,20,189.1391,189.1688,188.9808,189.1193
1691075700,2023,8,3,15,15,189.149,189.1589,188.9808,189.149
1691075400,2023,8,3,15,10,189.4457,189.4457,189.0902,189.1505
1691075100,2023,8,3,15,5,189.6781,189.688,189.3567,189.4457
1691074800,2023,8,3,15,0,189.7523,189.8512,189.604,189.6732
1691074500,2023,8,3,14,55,189.8117,189.8216,189.6633,189.7424
1691074200,2023,8,3,14,50,189.4457,189.8216,189.3963,189.8018
1691073900,2023,8,3,14,45,189.693,189.8018,189.3814,189.4404
1691073600,2023,8,3,14,40,189.6633,189.8512,189.6246,189.693
1691073300,2023,8,3,14,35,189.7622,189.782,189.5051,189.6682
1691073000,2023,8,3,14,30,189.6435,189.782,189.5743,189.7622
1691072700,2023,8,3,14,25,189.6831,189.7325,189.5545,189.6386
1691072400,2023,8,3,14,20,189.5001,189.693,189.4655,189.6831
1691072100,2023,8,3,14,15,189.2627,189.5149,189.2578,189.4978
1691071800,2023,8,3,14,10,189.2875,189.3369,189.1094,189.2627
1691071500,2023,8,3,14,5,189.3171,189.4061,189.1688,189.2876
1691071200,2023,8,3,14,0,189.2776,189.4061,189.2677,189.332
1691070900,2023,8,3,13,55,189.416,189.4447,189.2439,189.2778
1691070600,2023,8,3,13,50,189.2232,189.4754,189.149,189.4111
1691070300,2023,8,3,13,45,189.327,189.3468,189.1787,189.2281
1691070000,2023,8,3,13,40,189.5792,189.5842,189.2974,189.3369
1691069700,2023,8,3,13,35,189.7029,189.7128,189.4952,189.5792
1691069400,2023,8,3,13,30,189.7919,189.8611,189.7029,189.7177
1691069100,2023,8,3,13,25,189.9798,190.0045,189.7523,189.782
1691068800,2023,8,3,13,20,189.9106,189.9897,189.8611,189.9798
1691068500,2023,8,3,13,15,189.9452,189.9452,189.7721,189.9046
1691068200,2023,8,3,13,10,189.9007,189.9888,189.8314,189.9402
1691067900,2023,8,3,13,5,190.1381,190.1677,189.8018,189.9015
1691067600,2023,8,3,13,0,190.1183,190.1974,190.0213,190.143
1691067300,2023,8,3,12,55,190.1776,190.2073,190.0589,190.1133
1691067000,2023,8,3,12,50,190.2172,190.2567,190.1084,190.1776
1691066700,2023,8,3,12,45,189.9564,190.237,189.9353,190.2172
1691066400,2023,8,3,12,40,189.8314,190.0092,189.8216,189.9588
1691066100,2023,8,3,12,35,189.6682,189.871,189.6584,189.8216
1691065800,2023,8,3,12,30,189.7373,189.8413,189.6237,189.6657
1691065500,2023,8,3,12,25,189.8113,189.9007,189.6138,189.729
1691065200,2023,8,3,12,20,189.7622,189.8314,189.6732,189.8084
1691064900,2023,8,3,12,15,189.5644,189.7622,189.5347,189.7573
1691064600,2023,8,3,12,10,189.6435,189.8018,189.5545,189.5545
1691064300,2023,8,3,12,5,189.6534,189.7919,189.6237,189.6237
1691064000,2023,8,3,12,0,189.6435,189.7245,189.5149,189.6535
1691063700,2023,8,3,11,55,189.96,189.96,189.6336,189.6435
1691063400,2023,8,3,11,50,189.8463,190.0095,189.8216,189.9749
1691063100,2023,8,3,11,45,189.8166,189.9007,189.6732,189.8414
1691062800,2023,8,3,11,40,189.9501,189.9798,189.782,189.8242
1691062500,2023,8,3,11,35,189.9502,189.9896,189.8018,189.9534
1691062200,2023,8,3,11,30,190.0095,190.0985,189.8413,189.958
1691061900,2023,8,3,11,25,190.1232,190.1776,189.96,189.9996
1691061600,2023,8,3,11,20,190.1676,190.2666,189.9897,190.1183
1691061300,2023,8,3,11,15,190.1925,190.2666,190.0293,190.1578
1691061000,2023,8,3,11,10,189.8221,190.2271,189.7325,190.1915
1691060700,2023,8,3,11,5,189.5941,189.8512,189.5347,189.8413
1691060400,2023,8,3,11,0,189.6237,189.7919,189.5278,189.5941
1691060100,2023,8,3,10,55,189.149,189.8018,189.0699,189.6237
1691059800,2023,8,3,10,50,189.5199,189.5445,189.1228,189.1509
1691059500,2023,8,3,10,45,189.238,189.5644,189.0105,189.5162
1691059200,2023,8,3,10,40,189.3369,189.4754,189.1905,189.2293
1691058900,2023,8,3,10,35,189.0501,189.3666,189.0006,189.3567
1691058600,2023,8,3,10,30,188.8078,189.0649,188.7633,189.0402
1691058300,2023,8,3,10,25,189.0995,189.1984,188.7534,188.8028
1691058000,2023,8,3,10,20,189.5149,189.5347,189.06,189.1094
1691057700,2023,8,3,10,15,189.5149,189.6435,189.3774,189.5248
1691057400,2023,8,3,10,10,189.3122,189.6435,189.238,189.5248
1691057100,2023,8,3,10,5,189.5644,189.6534,189.2726,189.3157
1691056800,2023,8,3,10,0,189.5842,189.9304,189.4358,189.5743
1691056500,2023,8,3,9,55,189.8512,189.9985,189.5743,189.5941
1691056200,2023,8,3,9,50,189.8018,190.0293,189.7325,189.8512
1691055900,2023,8,3,9,45,189.7325,190.1776,189.5743,189.8018
1691055600,2023,8,3,9,40,189.6961,189.8216,189.4952,189.7375
1691055300,2023,8,3,9,35,189.2182,189.8067,189.0244,189.6931
1691055000,2023,8,3,9,30,189.4754,190.0688,188.605,189.2083
1690991700,2023,8,2,15,55,190.5831,190.7711,190.237,190.4842
1690991400,2023,8,2,15,50,190.8304,190.8403,190.4941,190.5755
1690991100,2023,8,2,15,45,190.6722,190.87,190.6178,190.8255
1690990800,2023,8,2,15,40,190.4249,190.8106,190.2567,190.6623
1690990500,2023,8,2,15,35,190.2122,190.5028,190.2074,190.4249
1690990200,2023,8,2,15,30,190.1974,190.2963,190.1183,190.2089
1690989900,2023,8,2,15,25,190.4051,190.4644,190.148,190.1974
1690989600,2023,8,2,15,20,190.4249,190.504,190.3655,190.3903
1690989300,2023,8,2,15,15,190.5881,190.6789,190.3063,190.4249
1690989000,2023,8,2,15,10,190.5881,190.6375,190.4941,190.593
1690988700,2023,8,2,15,5,190.8205,190.8213,190.5534,190.588
1690988400,2023,8,2,15,0,190.6573,190.8392,190.6227,190.8205
1690988100,2023,8,2,14,55,190.7513,190.7612,190.593,190.6623
1690987800,2023,8,2,14,50,190.6722,190.7612,190.6178,190.7512
1690987500,2023,8,2,14,45,190.4941,190.8106,190.4842,190.6631
1690987200,2023,8,2,14,40,190.6029,190.6425,190.504,190.5227
1690986900,2023,8,2,14,35,190.776,190.7809,190.593,190.6029
1690986600,2023,8,2,14,30,190.8601,190.9194,190.6919,190.7711
1690986300,2023,8,2,14,25,190.8996,190.959,190.7908,190.8601
1690986000,2023,8,2,14,20,191.1123,191.1123,190.87,190.8897
1690985700,2023,8,2,14,15,190.9491,191.1469,190.9303,191.1162
1690985400,2023,8,2,14,10,190.9887,190.9887,190.7711,190.959
1690985100,2023,8,2,14,5,190.8799,191.0183,190.7315,190.9985
1690984800,2023,8,2,14,0,190.7315,190.8996,190.6722,190.8897
1690984500,2023,8,2,13,55,190.7513,190.8006,190.6029,190.7217
1690984200,2023,8,2,13,50,190.8601,190.9194,190.7463,190.7513
1690983900,2023,8,2,13,45,190.959,190.9985,190.8205,190.8502
1690983600,2023,8,2,13,40,191.0974,191.0974,190.9194,190.9491
1690983300,2023,8,2,13,35,191.0381,191.137,190.959,191.0998
1690983000,2023,8,2,13,30,190.8799,191.0678,190.781,191.0381
1690982700,2023,8,2,13,25,190.6326,190.8897,190.5831,190.8799
1690982400,2023,8,2,13,20,190.8205,190.8502,190.6183,190.6276
1690982100,2023,8,2,13,15,190.7216,190.8383,190.6425,190.8304
1690981800,2023,8,2,13,10,190.8007,190.8897,190.6969,190.7197
1690981500,2023,8,2,13,5,190.9993,191.0084,190.7611,190.8022
1690981200,2023,8,2,13,0,190.7216,191.0084,190.6721,191.0084
1690980900,2023,8,2,12,55,190.4644,190.7315,190.4298,190.7315
1690980600,2023,8,2,12,50,190.4259,190.4991,190.3266,190.4644
1690980300,2023,8,2,12,45,190.3507,190.4644,190.327,190.4249
1690980000,2023,8,2,12,40,190.2073,190.3556,190.1479,190.352
1690979700,2023,8,2,12,35,189.9996,190.4348,189.96,190.1974
1690979400,2023,8,2,12,30,189.834,190.0293,189.7622,190.0045
1690979100,2023,8,2,12,25,189.782,189.9501,189.753,189.8314
1690978800,2023,8,2,12,20,190.0391,190.1183,189.7721,189.7721
1690978500,2023,8,2,12,15,190.1232,190.415,189.9996,190.0293
1690978200,2023,8,2,12,10,190.1084,190.1776,189.9897,190.1242
1690977900,2023,8,2,12,5,190.1183,190.2073,189.9501,190.0985
1690977600,2023,8,2,12,0,190.4822,190.5238,190.1183,190.1185
1690977300,2023,8,2,11,55,190.6326,190.6623,190.4743,190.4743
1690977000,2023,8,2,11,50,190.6227,190.6722,190.5238,190.6254
1690976700,2023,8,2,11,45,190.8156,190.9095,190.5732,190.6425
1690976400,2023,8,2,11,40,190.8996,190.9095,190.7809,190.8205
1690976100,2023,8,2,11,35,190.9689,191.158,190.8996,190.9096
1690975800,2023,8,2,11,30,190.8946,190.9788,190.7612,190.9639
1690975500,2023,8,2,11,25,190.9293,191.0183,190.8007,190.8996
1690975200,2023,8,2,11,20,190.7018,190.9788,190.5436,190.9392
1690974900,2023,8,2,11,15,190.8007,190.8897,190.6524,190.6969
1690974600,2023,8,2,11,10,190.5421,192.9746,190.5421,190.8008
1690974300,2023,8,2,11,5,190.7711,190.8551,190.415,190.5436
1690974000,2023,8,2,11,0,190.6919,190.87,190.6425,190.7791
1690973700,2023,8,2,10,55,190.9441,190.9441,190.6425,190.692
1690973400,2023,8,2,10,50,190.9095,191.0678,190.8799,190.9392
1690973100,2023,8,2,10,45,191.0685,191.0876,190.8602,190.9194
1690972800,2023,8,2,10,40,191.1073,191.1469,190.8749,191.0639
1690972500,2023,8,2,10,35,191.0233,191.1864,190.8996,191.1271
1690972200,2023,8,2,10,30,191.1568,191.1964,190.8799,191.0233
1690971900,2023,8,2,10,25,191.3546,191.4139,191.1271,191.1649
1690971600,2023,8,2,10,20,191.3052,191.3645,191.1301,191.3596
1690971300,2023,8,2,10,15,190.9194,191.3249,190.8799,191.3052
1690971000,2023,8,2,10,10,191.3843,191.3932,190.8403,190.9293
1690970700,2023,8,2,10,5,191.9677,191.9677,191.315,191.4041
1690970400,2023,8,2,10,0,191.8788,192.1459,191.8294,191.9678
1690970100,2023,8,2,9,55,191.7008,191.9975,191.7008,191.8788
1690969800,2023,8,2,9,50,191.8887,192.0272,191.6315,191.7008
1690969500,2023,8,2,9,45,191.4733,191.9975,191.4238,191.8936
1690969200,2023,8,2,9,40,191.5425,191.7799,191.2557,191.4691
1690968900,2023,8,2,9,35,192.0372,192.0568,191.4634,191.5425
1690968600,2023,8,2,9,30,192.9074,193.0459,192.0074,192.0667
1690905300,2023,8,1,15,55,193.5998,193.5998,193.3624,193.4613
1690905000,2023,8,1,15,50,193.7383,193.8471,193.5701,193.6014
1690904700,2023,8,1,15,45,193.6492,193.758,193.5985,193.7382
1690904400,2023,8,1,15,40,193.757,193.763,193.58,193.6545
1690904100,2023,8,1,15,35,193.7927,193.8273,193.7086,193.7579
1690903800,2023,8,1,15,30,193.674,193.8075,193.6295,193.7927
1690903500,2023,8,1,15,25,193.716,193.7383,193.6027,193.669
1690903200,2023,8,1,15,20,193.7481,193.7976,193.6997,193.71
1690902900,2023,8,1,15,15,193.8668,193.9163,193.7284,193.7402
1690902600,2023,8,1,15,10,193.9212,193.9558,193.8471,193.8619
1690902300,2023,8,1,15,5,193.8986,193.9361,193.8223,193.9163
1690902000,2023,8,1,15,0,193.7383,193.936,193.7284,193.8965
1690901700,2023,8,1,14,55,193.6896,193.7579,193.5404,193.7383
1690901400,2023,8,1,14,50,193.8482,193.8619,193.6393,193.6987
1690901100,2023,8,1,14,45,193.8471,193.8767,193.7778,193.8471
1690900800,2023,8,1,14,40,193.8743,193.9312,193.7778,193.8372
1690900500,2023,8,1,14,35,193.8767,193.9756,193.8372,193.8728
1690900200,2023,8,1,14,30,193.9113,193.946,193.7976,193.8718
1690899900,2023,8,1,14,25,193.9855,194.0646,193.8767,193.9097
1690899600,2023,8,1,14,20,194.1141,194.124,193.9657,193.9855
1690899300,2023,8,1,14,15,193.8866,194.1241,193.8866,194.1092
1690899000,2023,8,1,14,10,193.9272,193.9749,193.8569,193.8856
1690898700,2023,8,1,14,5,194.0158,194.0449,193.8372,193.9262
1690898400,2023,8,1,14,0,193.9237,194.0152,193.9163,194.0152
1690898100,2023,8,1,13,55,193.8471,193.9855,193.7976,193.9262
1690897800,2023,8,1,13,50,193.7973,193.9163,193.7973,193.8569
1690897500,2023,8,1,13,45,193.6789,193.8075,193.5899,193.7976
1690897200,2023,8,1,13,40,193.4267,193.6789,193.402,193.6789
1690896900,2023,8,1,13,35,193.5161,193.5404,193.3921,193.4267
1690896600,2023,8,1,13,30,193.5948,193.5998,193.3921,193.5108
1690896300,2023,8,1,13,25,193.7185,193.7185,193.5404,193.5894
1690896000,2023,8,1,13,20,193.4811,193.7333,193.4811,193.7185
1690895700,2023,8,1,13,15,193.5849,193.5914,193.4119,193.4811
1690895400,2023,8,1,13,10,193.7086,193.7086,193.5503,193.5899
1690895100,2023,8,1,13,5,193.8223,193.8965,193.6789,193.7135
1690894800,2023,8,1,13,0,193.6393,193.8372,193.6295,193.8273
1690894500,2023,8,1,12,55,193.5724,193.6789,193.5404,193.6393
1690894200,2023,8,1,12,50,193.5751,193.5998,193.4415,193.5652
1690893900,2023,8,1,12,45,193.58,193.5899,193.4896,193.5701
1690893600,2023,8,1,12,40,193.5486,193.5899,193.5009,193.5765
1690893300,2023,8,1,12,35,193.5404,193.6008,193.5108,193.5454
1690893000,2023,8,1,12,30,193.3426,193.5899,193.2141,193.537
1690892700,2023,8,1,12,25,193.397,193.4712,193.2734,193.3597
1690892400,2023,8,1,12,20,193.5305,193.5404,193.392,193.3977
1690892100,2023,8,1,12,15,193.6591,193.669,193.5108,193.5256
1690891800,2023,8,1,12,10,193.5998,193.7185,193.5899,193.6542
1690891500,2023,8,1,12,5,193.5503,193.6393,193.491,193.6097
1690891200,2023,8,1,12,0,193.7679,193.7778,193.491,193.5553
1690890900,2023,8,1,11,55,193.7185,193.8372,193.6295,193.7729
1690890600,2023,8,1,11,50,193.6987,193.7481,193.6295,193.7383
1690890300,2023,8,1,11,45,193.6591,193.7383,193.6393,193.7036
1690890000,2023,8,1,11,40,193.9448,193.9448,193.6591,193.6641
1690889700,2023,8,1,11,35,193.857,193.9521,193.7927,193.9361
1690889400,2023,8,1,11,30,193.9657,194.0004,193.8075,193.8569
1690889100,2023,8,1,11,25,193.669,194.035,193.6492,193.9707
1690888800,2023,8,1,11,20,193.7481,193.7877,193.5998,193.6789
1690888500,2023,8,1,11,15,193.7185,193.8569,193.6591,193.7594
1690888200,2023,8,1,11,10,193.7481,193.8471,193.6987,193.7432
1690887900,2023,8,1,11,5,193.5009,193.758,193.4979,193.7383
1690887600,2023,8,1,11,0,193.669,193.7976,193.4613,193.5009
1690887300,2023,8,1,10,55,193.6888,193.758,193.5404,193.6591
1690887000,2023,8,1,10,50,193.6869,193.8174,193.6295,193.6987
1690886700,2023,8,1,10,45,193.5108,193.7333,193.4138,193.6789
1690886400,2023,8,1,10,40,193.5899,193.6789,193.4415,193.5157
1690886100,2023,8,1,10,35,193.3327,193.6096,193.2744,193.5899
1690885800,2023,8,1,10,30,193.3426,193.4801,193.1943,193.3327
1690885500,2023,8,1,10,25,193.2437,193.4825,193.2239,193.3377
1690885200,2023,8,1,10,20,193.311,193.3723,193.1448,193.2536
1690884900,2023,8,1,10,15,193.5998,193.6097,193.1646,193.3119
1690884600,2023,8,1,10,10,193.9756,194.0201,193.5207,193.6196
1690884300,2023,8,1,10,5,194.3515,194.4306,193.9163,193.9756
1690884000,2023,8,1,10,0,194.3119,194.5295,194.0548,194.3416
1690883700,2023,8,1,9,55,194.4207,194.4603,194.2526,194.307
1690883400,2023,8,1,9,50,194.2724,194.5394,194.2328,194.4306
1690883100,2023,8,1,9,45,194.3317,194.579,194.2229,194.2724
1690882800,2023,8,1,9,40,194.4009,194.5295,194.2724,194.3315
1690882500,2023,8,1,9,35,194.2427,194.4405,194.0449,194.4009
1690882200,2023,8,1,9,30,194.0894,194.3416,193.6591,194.2427
